,x,y,id,E,Se,N,Sn,U,Su,lon,lat
1909,91000.0,18000.0,0,0,0,0,0,0,0,91.0,18.0
1910,92000.0,18000.0,0,0,0,0,0,0,0,92.0,18.0
1911,93000.0,18000.0,0,0,0,0,0,0,0,93.0,18.0
1912,94000.0,18000.0,0,0,0,0,0,0,0,94.0,18.0
1913,95000.0,18000.0,0,0,0,0,0,0,0,95.0,18.0
1914,96000.0,18000.0,0,0,0,0,0,0,0,96.0,18.0
1915,97000.0,18000.0,0,0,0,0,0,0,0,97.0,18.0
1916,98000.0,18000.0,0,0,0,0,0,0,0,98.0,18.0
1917,99000.0,18000.0,0,0,0,0,0,0,0,99.0,18.0
1918,100000.0,18000.0,0,0,0,0,0,0,0,100.0,18.0
1919,0.0,19000.0,0,0,0,0,0,0,0,0.0,19.0
1920,1000.0,19000.0,0,0,0,0,0,0,0,1.0,19.0
1921,2000.0,19000.0,0,0,0,0,0,0,0,2.0,19.0
1922,3000.0,19000.0,0,0,0,0,0,0,0,3.0,19.0
1923,4000.0,19000.0,0,0,0,0,0,0,0,4.0,19.0
1924,5000.0,19000.0,0,0,0,0,0,0,0,5.0,19.0
1925,6000.0,19000.0,0,0,0,0,0,0,0,6.0,19.0
1926,7000.0,19000.0,0,0,0,0,0,0,0,7.0,19.0
1927,8000.0,19000.0,0,0,0,0,0,0,0,8.0,19.0
1928,9000.0,19000.0,0,0,0,0,0,0,0,9.0,19.0
1929,10000.0,19000.0,0,0,0,0,0,0,0,10.0,19.0
1930,11000.0,19000.0,0,0,0,0,0,0,0,11.0,19.0
1931,12000.0,19000.0,0,0,0,0,0,0,0,12.0,19.0
1932,13000.0,19000.0,0,0,0,0,0,0,0,13.0,19.0
1933,14000.0,19000.0,0,0,0,0,0,0,0,14.0,19.0
1934,15000.0,19000.0,0,0,0,0,0,0,0,15.0,19.0
1935,16000.0,19000.0,0,0,0,0,0,0,0,16.0,19.0
1936,17000.0,19000.0,0,0,0,0,0,0,0,17.0,19.0
1937,18000.0,19000.0,0,0,0,0,0,0,0,18.0,19.0
1938,19000.0,19000.0,0,0,0,0,0,0,0,19.0,19.0
1939,20000.0,19000.0,0,0,0,0,0,0,0,20.0,19.0
1940,21000.0,19000.0,0,0,0,0,0,0,0,21.0,19.0
1941,22000.0,19000.0,0,0,0,0,0,0,0,22.0,19.0
1942,23000.0,19000.0,0,0,0,0,0,0,0,23.0,19.0
1943,24000.0,19000.0,0,0,0,0,0,0,0,24.0,19.0
1944,25000.0,19000.0,0,0,0,0,0,0,0,25.0,19.0
1945,26000.0,19000.0,0,0,0,0,0,0,0,26.0,19.0
1946,27000.0,19000.0,0,0,0,0,0,0,0,27.0,19.0
1947,28000.0,19000.0,0,0,0,0,0,0,0,28.0,19.0
1948,29000.0,19000.0,0,0,0,0,0,0,0,29.0,19.0
1949,30000.0,19000.0,0,0,0,0,0,0,0,30.0,19.0
1950,31000.0,19000.0,0,0,0,0,0,0,0,31.0,19.0
1951,32000.0,19000.0,0,0,0,0,0,0,0,32.0,19.0
1952,33000.0,19000.0,0,0,0,0,0,0,0,33.0,19.0
1953,34000.0,19000.0,0,0,0,0,0,0,0,34.0,19.0
1954,35000.0,19000.0,0,0,0,0,0,0,0,35.0,19.0
1955,36000.0,19000.0,0,0,0,0,0,0,0,36.0,19.0
1956,37000.0,19000.0,0,0,0,0,0,0,0,37.0,19.0
1957,38000.0,19000.0,0,0,0,0,0,0,0,38.0,19.0
1958,39000.0,19000.0,0,0,0,0,0,0,0,39.0,19.0
1959,40000.0,19000.0,0,0,0,0,0,0,0,40.0,19.0
1960,41000.0,19000.0,0,0,0,0,0,0,0,41.0,19.0
1961,42000.0,19000.0,0,0,0,0,0,0,0,42.0,19.0
1962,43000.0,19000.0,0,0,0,0,0,0,0,43.0,19.0
1963,44000.0,19000.0,0,0,0,0,0,0,0,44.0,19.0
1964,45000.0,19000.0,0,0,0,0,0,0,0,45.0,19.0
1965,46000.0,19000.0,0,0,0,0,0,0,0,46.0,19.0
1966,47000.0,19000.0,0,0,0,0,0,0,0,47.0,19.0
1967,48000.0,19000.0,0,0,0,0,0,0,0,48.0,19.0
1968,49000.0,19000.0,0,0,0,0,0,0,0,49.0,19.0
1969,50000.0,19000.0,0,0,0,0,0,0,0,50.0,19.0
1970,51000.0,19000.0,0,0,0,0,0,0,0,51.0,19.0
1971,52000.0,19000.0,0,0,0,0,0,0,0,52.0,19.0
1972,53000.0,19000.0,0,0,0,0,0,0,0,53.0,19.0
1973,54000.0,19000.0,0,0,0,0,0,0,0,54.0,19.0
1974,55000.0,19000.0,0,0,0,0,0,0,0,55.0,19.0
1975,56000.0,19000.0,0,0,0,0,0,0,0,56.0,19.0
1976,57000.0,19000.0,0,0,0,0,0,0,0,57.0,19.0
1977,58000.0,19000.0,0,0,0,0,0,0,0,58.0,19.0
1978,59000.0,19000.0,0,0,0,0,0,0,0,59.0,19.0
1979,60000.0,19000.0,0,0,0,0,0,0,0,60.0,19.0
1980,61000.0,19000.0,0,0,0,0,0,0,0,61.0,19.0
1981,62000.0,19000.0,0,0,0,0,0,0,0,62.0,19.0
1982,63000.0,19000.0,0,0,0,0,0,0,0,63.0,19.0
1983,64000.0,19000.0,0,0,0,0,0,0,0,64.0,19.0
1984,65000.0,19000.0,0,0,0,0,0,0,0,65.0,19.0
1985,66000.0,19000.0,0,0,0,0,0,0,0,66.0,19.0
1986,67000.0,19000.0,0,0,0,0,0,0,0,67.0,19.0
1987,68000.0,19000.0,0,0,0,0,0,0,0,68.0,19.0
1988,69000.0,19000.0,0,0,0,0,0,0,0,69.0,19.0
1989,70000.0,19000.0,0,0,0,0,0,0,0,70.0,19.0
1990,71000.0,19000.0,0,0,0,0,0,0,0,71.0,19.0
1991,72000.0,19000.0,0,0,0,0,0,0,0,72.0,19.0
1992,73000.0,19000.0,0,0,0,0,0,0,0,73.0,19.0
1993,74000.0,19000.0,0,0,0,0,0,0,0,74.0,19.0
1994,75000.0,19000.0,0,0,0,0,0,0,0,75.0,19.0
1995,76000.0,19000.0,0,0,0,0,0,0,0,76.0,19.0
1996,77000.0,19000.0,0,0,0,0,0,0,0,77.0,19.0
1997,78000.0,19000.0,0,0,0,0,0,0,0,78.0,19.0
1998,79000.0,19000.0,0,0,0,0,0,0,0,79.0,19.0
1999,80000.0,19000.0,0,0,0,0,0,0,0,80.0,19.0
2000,81000.0,19000.0,0,0,0,0,0,0,0,81.0,19.0
2001,82000.0,19000.0,0,0,0,0,0,0,0,82.0,19.0
2002,83000.0,19000.0,0,0,0,0,0,0,0,83.0,19.0
2003,84000.0,19000.0,0,0,0,0,0,0,0,84.0,19.0
2004,85000.0,19000.0,0,0,0,0,0,0,0,85.0,19.0
2005,86000.0,19000.0,0,0,0,0,0,0,0,86.0,19.0
2006,87000.0,19000.0,0,0,0,0,0,0,0,87.0,19.0
2007,88000.0,19000.0,0,0,0,0,0,0,0,88.0,19.0
2008,89000.0,19000.0,0,0,0,0,0,0,0,89.0,19.0
2009,90000.0,19000.0,0,0,0,0,0,0,0,90.0,19.0
2010,91000.0,19000.0,0,0,0,0,0,0,0,91.0,19.0
2011,92000.0,19000.0,0,0,0,0,0,0,0,92.0,19.0
2012,93000.0,19000.0,0,0,0,0,0,0,0,93.0,19.0
2013,94000.0,19000.0,0,0,0,0,0,0,0,94.0,19.0
2014,95000.0,19000.0,0,0,0,0,0,0,0,95.0,19.0
2015,96000.0,19000.0,0,0,0,0,0,0,0,96.0,19.0
2016,97000.0,19000.0,0,0,0,0,0,0,0,97.0,19.0
2017,98000.0,19000.0,0,0,0,0,0,0,0,98.0,19.0
2018,99000.0,19000.0,0,0,0,0,0,0,0,99.0,19.0
2019,100000.0,19000.0,0,0,0,0,0,0,0,100.0,19.0
2020,0.0,20000.0,0,0,0,0,0,0,0,0.0,20.0
2021,1000.0,20000.0,0,0,0,0,0,0,0,1.0,20.0
2022,2000.0,20000.0,0,0,0,0,0,0,0,2.0,20.0
2023,3000.0,20000.0,0,0,0,0,0,0,0,3.0,20.0
2024,4000.0,20000.0,0,0,0,0,0,0,0,4.0,20.0
2025,5000.0,20000.0,0,0,0,0,0,0,0,5.0,20.0
2026,6000.0,20000.0,0,0,0,0,0,0,0,6.0,20.0
2027,7000.0,20000.0,0,0,0,0,0,0,0,7.0,20.0
2028,8000.0,20000.0,0,0,0,0,0,0,0,8.0,20.0
2029,9000.0,20000.0,0,0,0,0,0,0,0,9.0,20.0
2030,10000.0,20000.0,0,0,0,0,0,0,0,10.0,20.0
2031,11000.0,20000.0,0,0,0,0,0,0,0,11.0,20.0
2032,12000.0,20000.0,0,0,0,0,0,0,0,12.0,20.0
2033,13000.0,20000.0,0,0,0,0,0,0,0,13.0,20.0
2034,14000.0,20000.0,0,0,0,0,0,0,0,14.0,20.0
2035,15000.0,20000.0,0,0,0,0,0,0,0,15.0,20.0
2036,16000.0,20000.0,0,0,0,0,0,0,0,16.0,20.0
2037,17000.0,20000.0,0,0,0,0,0,0,0,17.0,20.0
2038,18000.0,20000.0,0,0,0,0,0,0,0,18.0,20.0
2039,19000.0,20000.0,0,0,0,0,0,0,0,19.0,20.0
2040,20000.0,20000.0,0,0,0,0,0,0,0,20.0,20.0
2041,21000.0,20000.0,0,0,0,0,0,0,0,21.0,20.0
2042,22000.0,20000.0,0,0,0,0,0,0,0,22.0,20.0
2043,23000.0,20000.0,0,0,0,0,0,0,0,23.0,20.0
2044,24000.0,20000.0,0,0,0,0,0,0,0,24.0,20.0
2045,25000.0,20000.0,0,0,0,0,0,0,0,25.0,20.0
2046,26000.0,20000.0,0,0,0,0,0,0,0,26.0,20.0
2047,27000.0,20000.0,0,0,0,0,0,0,0,27.0,20.0
2048,28000.0,20000.0,0,0,0,0,0,0,0,28.0,20.0
2049,29000.0,20000.0,0,0,0,0,0,0,0,29.0,20.0
2050,30000.0,20000.0,0,0,0,0,0,0,0,30.0,20.0
2051,31000.0,20000.0,0,0,0,0,0,0,0,31.0,20.0
2052,32000.0,20000.0,0,0,0,0,0,0,0,32.0,20.0
2053,33000.0,20000.0,0,0,0,0,0,0,0,33.0,20.0
2054,34000.0,20000.0,0,0,0,0,0,0,0,34.0,20.0
2055,35000.0,20000.0,0,0,0,0,0,0,0,35.0,20.0
2056,36000.0,20000.0,0,0,0,0,0,0,0,36.0,20.0
2057,37000.0,20000.0,0,0,0,0,0,0,0,37.0,20.0
2058,38000.0,20000.0,0,0,0,0,0,0,0,38.0,20.0
2059,39000.0,20000.0,0,0,0,0,0,0,0,39.0,20.0
2060,40000.0,20000.0,0,0,0,0,0,0,0,40.0,20.0
2061,41000.0,20000.0,0,0,0,0,0,0,0,41.0,20.0
2062,42000.0,20000.0,0,0,0,0,0,0,0,42.0,20.0
2063,43000.0,20000.0,0,0,0,0,0,0,0,43.0,20.0
2064,44000.0,20000.0,0,0,0,0,0,0,0,44.0,20.0
2065,45000.0,20000.0,0,0,0,0,0,0,0,45.0,20.0
2066,46000.0,20000.0,0,0,0,0,0,0,0,46.0,20.0
2067,47000.0,20000.0,0,0,0,0,0,0,0,47.0,20.0
2068,48000.0,20000.0,0,0,0,0,0,0,0,48.0,20.0
2069,49000.0,20000.0,0,0,0,0,0,0,0,49.0,20.0
2070,50000.0,20000.0,0,0,0,0,0,0,0,50.0,20.0
2071,51000.0,20000.0,0,0,0,0,0,0,0,51.0,20.0
2072,52000.0,20000.0,0,0,0,0,0,0,0,52.0,20.0
2073,53000.0,20000.0,0,0,0,0,0,0,0,53.0,20.0
2074,54000.0,20000.0,0,0,0,0,0,0,0,54.0,20.0
2075,55000.0,20000.0,0,0,0,0,0,0,0,55.0,20.0
2076,56000.0,20000.0,0,0,0,0,0,0,0,56.0,20.0
2077,57000.0,20000.0,0,0,0,0,0,0,0,57.0,20.0
2078,58000.0,20000.0,0,0,0,0,0,0,0,58.0,20.0
2079,59000.0,20000.0,0,0,0,0,0,0,0,59.0,20.0
2080,60000.0,20000.0,0,0,0,0,0,0,0,60.0,20.0
2081,61000.0,20000.0,0,0,0,0,0,0,0,61.0,20.0
2082,62000.0,20000.0,0,0,0,0,0,0,0,62.0,20.0
2083,63000.0,20000.0,0,0,0,0,0,0,0,63.0,20.0
2084,64000.0,20000.0,0,0,0,0,0,0,0,64.0,20.0
2085,65000.0,20000.0,0,0,0,0,0,0,0,65.0,20.0
2086,66000.0,20000.0,0,0,0,0,0,0,0,66.0,20.0
2087,67000.0,20000.0,0,0,0,0,0,0,0,67.0,20.0
2088,68000.0,20000.0,0,0,0,0,0,0,0,68.0,20.0
2089,69000.0,20000.0,0,0,0,0,0,0,0,69.0,20.0
2090,70000.0,20000.0,0,0,0,0,0,0,0,70.0,20.0
2091,71000.0,20000.0,0,0,0,0,0,0,0,71.0,20.0
2092,72000.0,20000.0,0,0,0,0,0,0,0,72.0,20.0
2093,73000.0,20000.0,0,0,0,0,0,0,0,73.0,20.0
2094,74000.0,20000.0,0,0,0,0,0,0,0,74.0,20.0
2095,75000.0,20000.0,0,0,0,0,0,0,0,75.0,20.0
2096,76000.0,20000.0,0,0,0,0,0,0,0,76.0,20.0
2097,77000.0,20000.0,0,0,0,0,0,0,0,77.0,20.0
2098,78000.0,20000.0,0,0,0,0,0,0,0,78.0,20.0
2099,79000.0,20000.0,0,0,0,0,0,0,0,79.0,20.0
2100,80000.0,20000.0,0,0,0,0,0,0,0,80.0,20.0
2101,81000.0,20000.0,0,0,0,0,0,0,0,81.0,20.0
2102,82000.0,20000.0,0,0,0,0,0,0,0,82.0,20.0
2103,83000.0,20000.0,0,0,0,0,0,0,0,83.0,20.0
2104,84000.0,20000.0,0,0,0,0,0,0,0,84.0,20.0
2105,85000.0,20000.0,0,0,0,0,0,0,0,85.0,20.0
2106,86000.0,20000.0,0,0,0,0,0,0,0,86.0,20.0
2107,87000.0,20000.0,0,0,0,0,0,0,0,87.0,20.0
2108,88000.0,20000.0,0,0,0,0,0,0,0,88.0,20.0
2109,89000.0,20000.0,0,0,0,0,0,0,0,89.0,20.0
2110,90000.0,20000.0,0,0,0,0,0,0,0,90.0,20.0
2111,91000.0,20000.0,0,0,0,0,0,0,0,91.0,20.0
2112,92000.0,20000.0,0,0,0,0,0,0,0,92.0,20.0
2113,93000.0,20000.0,0,0,0,0,0,0,0,93.0,20.0
2114,94000.0,20000.0,0,0,0,0,0,0,0,94.0,20.0
2115,95000.0,20000.0,0,0,0,0,0,0,0,95.0,20.0
2116,96000.0,20000.0,0,0,0,0,0,0,0,96.0,20.0
2117,97000.0,20000.0,0,0,0,0,0,0,0,97.0,20.0
2118,98000.0,20000.0,0,0,0,0,0,0,0,98.0,20.0
2119,99000.0,20000.0,0,0,0,0,0,0,0,99.0,20.0
2120,100000.0,20000.0,0,0,0,0,0,0,0,100.0,20.0
2121,0.0,21000.0,0,0,0,0,0,0,0,0.0,21.0
2122,1000.0,21000.0,0,0,0,0,0,0,0,1.0,21.0
2123,2000.0,21000.0,0,0,0,0,0,0,0,2.0,21.0
2124,3000.0,21000.0,0,0,0,0,0,0,0,3.0,21.0
2125,4000.0,21000.0,0,0,0,0,0,0,0,4.0,21.0
2126,5000.0,21000.0,0,0,0,0,0,0,0,5.0,21.0
2127,6000.0,21000.0,0,0,0,0,0,0,0,6.0,21.0
2128,7000.0,21000.0,0,0,0,0,0,0,0,7.0,21.0
2129,8000.0,21000.0,0,0,0,0,0,0,0,8.0,21.0
2130,9000.0,21000.0,0,0,0,0,0,0,0,9.0,21.0
2131,10000.0,21000.0,0,0,0,0,0,0,0,10.0,21.0
2132,11000.0,21000.0,0,0,0,0,0,0,0,11.0,21.0
2133,12000.0,21000.0,0,0,0,0,0,0,0,12.0,21.0
2134,13000.0,21000.0,0,0,0,0,0,0,0,13.0,21.0
2135,14000.0,21000.0,0,0,0,0,0,0,0,14.0,21.0
2136,15000.0,21000.0,0,0,0,0,0,0,0,15.0,21.0
2137,16000.0,21000.0,0,0,0,0,0,0,0,16.0,21.0
2138,17000.0,21000.0,0,0,0,0,0,0,0,17.0,21.0
2139,18000.0,21000.0,0,0,0,0,0,0,0,18.0,21.0
2140,19000.0,21000.0,0,0,0,0,0,0,0,19.0,21.0
2141,20000.0,21000.0,0,0,0,0,0,0,0,20.0,21.0
2142,21000.0,21000.0,0,0,0,0,0,0,0,21.0,21.0
2143,22000.0,21000.0,0,0,0,0,0,0,0,22.0,21.0
2144,23000.0,21000.0,0,0,0,0,0,0,0,23.0,21.0
2145,24000.0,21000.0,0,0,0,0,0,0,0,24.0,21.0
2146,25000.0,21000.0,0,0,0,0,0,0,0,25.0,21.0
2147,26000.0,21000.0,0,0,0,0,0,0,0,26.0,21.0
2148,27000.0,21000.0,0,0,0,0,0,0,0,27.0,21.0
2149,28000.0,21000.0,0,0,0,0,0,0,0,28.0,21.0
2150,29000.0,21000.0,0,0,0,0,0,0,0,29.0,21.0
2151,30000.0,21000.0,0,0,0,0,0,0,0,30.0,21.0
2152,31000.0,21000.0,0,0,0,0,0,0,0,31.0,21.0
2153,32000.0,21000.0,0,0,0,0,0,0,0,32.0,21.0
2154,33000.0,21000.0,0,0,0,0,0,0,0,33.0,21.0
2155,34000.0,21000.0,0,0,0,0,0,0,0,34.0,21.0
2156,35000.0,21000.0,0,0,0,0,0,0,0,35.0,21.0
2157,36000.0,21000.0,0,0,0,0,0,0,0,36.0,21.0
2158,37000.0,21000.0,0,0,0,0,0,0,0,37.0,21.0
2159,38000.0,21000.0,0,0,0,0,0,0,0,38.0,21.0
2160,39000.0,21000.0,0,0,0,0,0,0,0,39.0,21.0
2161,40000.0,21000.0,0,0,0,0,0,0,0,40.0,21.0
2162,41000.0,21000.0,0,0,0,0,0,0,0,41.0,21.0
2163,42000.0,21000.0,0,0,0,0,0,0,0,42.0,21.0
2164,43000.0,21000.0,0,0,0,0,0,0,0,43.0,21.0
2165,44000.0,21000.0,0,0,0,0,0,0,0,44.0,21.0
2166,45000.0,21000.0,0,0,0,0,0,0,0,45.0,21.0
2167,46000.0,21000.0,0,0,0,0,0,0,0,46.0,21.0
2168,47000.0,21000.0,0,0,0,0,0,0,0,47.0,21.0
2169,48000.0,21000.0,0,0,0,0,0,0,0,48.0,21.0
2170,49000.0,21000.0,0,0,0,0,0,0,0,49.0,21.0
2171,50000.0,21000.0,0,0,0,0,0,0,0,50.0,21.0
2172,51000.0,21000.0,0,0,0,0,0,0,0,51.0,21.0
2173,52000.0,21000.0,0,0,0,0,0,0,0,52.0,21.0
2174,53000.0,21000.0,0,0,0,0,0,0,0,53.0,21.0
2175,54000.0,21000.0,0,0,0,0,0,0,0,54.0,21.0
2176,55000.0,21000.0,0,0,0,0,0,0,0,55.0,21.0
2177,56000.0,21000.0,0,0,0,0,0,0,0,56.0,21.0
2178,57000.0,21000.0,0,0,0,0,0,0,0,57.0,21.0
2179,58000.0,21000.0,0,0,0,0,0,0,0,58.0,21.0
2180,59000.0,21000.0,0,0,0,0,0,0,0,59.0,21.0
2181,60000.0,21000.0,0,0,0,0,0,0,0,60.0,21.0
2182,61000.0,21000.0,0,0,0,0,0,0,0,61.0,21.0
2183,62000.0,21000.0,0,0,0,0,0,0,0,62.0,21.0
2184,63000.0,21000.0,0,0,0,0,0,0,0,63.0,21.0
2185,64000.0,21000.0,0,0,0,0,0,0,0,64.0,21.0
2186,65000.0,21000.0,0,0,0,0,0,0,0,65.0,21.0
2187,66000.0,21000.0,0,0,0,0,0,0,0,66.0,21.0
2188,67000.0,21000.0,0,0,0,0,0,0,0,67.0,21.0
2189,68000.0,21000.0,0,0,0,0,0,0,0,68.0,21.0
2190,69000.0,21000.0,0,0,0,0,0,0,0,69.0,21.0
2191,70000.0,21000.0,0,0,0,0,0,0,0,70.0,21.0
2192,71000.0,21000.0,0,0,0,0,0,0,0,71.0,21.0
2193,72000.0,21000.0,0,0,0,0,0,0,0,72.0,21.0
2194,73000.0,21000.0,0,0,0,0,0,0,0,73.0,21.0
2195,74000.0,21000.0,0,0,0,0,0,0,0,74.0,21.0
2196,75000.0,21000.0,0,0,0,0,0,0,0,75.0,21.0
2197,76000.0,21000.0,0,0,0,0,0,0,0,76.0,21.0
2198,77000.0,21000.0,0,0,0,0,0,0,0,77.0,21.0
2199,78000.0,21000.0,0,0,0,0,0,0,0,78.0,21.0
2200,79000.0,21000.0,0,0,0,0,0,0,0,79.0,21.0
2201,80000.0,21000.0,0,0,0,0,0,0,0,80.0,21.0
2202,81000.0,21000.0,0,0,0,0,0,0,0,81.0,21.0
2203,82000.0,21000.0,0,0,0,0,0,0,0,82.0,21.0
2204,83000.0,21000.0,0,0,0,0,0,0,0,83.0,21.0
2205,84000.0,21000.0,0,0,0,0,0,0,0,84.0,21.0
2206,85000.0,21000.0,0,0,0,0,0,0,0,85.0,21.0
2207,86000.0,21000.0,0,0,0,0,0,0,0,86.0,21.0
2208,87000.0,21000.0,0,0,0,0,0,0,0,87.0,21.0
2209,88000.0,21000.0,0,0,0,0,0,0,0,88.0,21.0
2210,89000.0,21000.0,0,0,0,0,0,0,0,89.0,21.0
2211,90000.0,21000.0,0,0,0,0,0,0,0,90.0,21.0
2212,91000.0,21000.0,0,0,0,0,0,0,0,91.0,21.0
2213,92000.0,21000.0,0,0,0,0,0,0,0,92.0,21.0
2214,93000.0,21000.0,0,0,0,0,0,0,0,93.0,21.0
2215,94000.0,21000.0,0,0,0,0,0,0,0,94.0,21.0
2216,95000.0,21000.0,0,0,0,0,0,0,0,95.0,21.0
2217,96000.0,21000.0,0,0,0,0,0,0,0,96.0,21.0
2218,97000.0,21000.0,0,0,0,0,0,0,0,97.0,21.0
2219,98000.0,21000.0,0,0,0,0,0,0,0,98.0,21.0
2220,99000.0,21000.0,0,0,0,0,0,0,0,99.0,21.0
2221,100000.0,21000.0,0,0,0,0,0,0,0,100.0,21.0
2222,0.0,22000.0,0,0,0,0,0,0,0,0.0,22.0
2223,1000.0,22000.0,0,0,0,0,0,0,0,1.0,22.0
2224,2000.0,22000.0,0,0,0,0,0,0,0,2.0,22.0
2225,3000.0,22000.0,0,0,0,0,0,0,0,3.0,22.0
2226,4000.0,22000.0,0,0,0,0,0,0,0,4.0,22.0
2227,5000.0,22000.0,0,0,0,0,0,0,0,5.0,22.0
2228,6000.0,22000.0,0,0,0,0,0,0,0,6.0,22.0
2229,7000.0,22000.0,0,0,0,0,0,0,0,7.0,22.0
2230,8000.0,22000.0,0,0,0,0,0,0,0,8.0,22.0
2231,9000.0,22000.0,0,0,0,0,0,0,0,9.0,22.0
2232,10000.0,22000.0,0,0,0,0,0,0,0,10.0,22.0
2233,11000.0,22000.0,0,0,0,0,0,0,0,11.0,22.0
2234,12000.0,22000.0,0,0,0,0,0,0,0,12.0,22.0
2235,13000.0,22000.0,0,0,0,0,0,0,0,13.0,22.0
2236,14000.0,22000.0,0,0,0,0,0,0,0,14.0,22.0
2237,15000.0,22000.0,0,0,0,0,0,0,0,15.0,22.0
2238,16000.0,22000.0,0,0,0,0,0,0,0,16.0,22.0
2239,17000.0,22000.0,0,0,0,0,0,0,0,17.0,22.0
2240,18000.0,22000.0,0,0,0,0,0,0,0,18.0,22.0
2241,19000.0,22000.0,0,0,0,0,0,0,0,19.0,22.0
2242,20000.0,22000.0,0,0,0,0,0,0,0,20.0,22.0
2243,21000.0,22000.0,0,0,0,0,0,0,0,21.0,22.0
2244,22000.0,22000.0,0,0,0,0,0,0,0,22.0,22.0
2245,23000.0,22000.0,0,0,0,0,0,0,0,23.0,22.0
2246,24000.0,22000.0,0,0,0,0,0,0,0,24.0,22.0
2247,25000.0,22000.0,0,0,0,0,0,0,0,25.0,22.0
2248,26000.0,22000.0,0,0,0,0,0,0,0,26.0,22.0
2249,27000.0,22000.0,0,0,0,0,0,0,0,27.0,22.0
2250,28000.0,22000.0,0,0,0,0,0,0,0,28.0,22.0
2251,29000.0,22000.0,0,0,0,0,0,0,0,29.0,22.0
2252,30000.0,22000.0,0,0,0,0,0,0,0,30.0,22.0
2253,31000.0,22000.0,0,0,0,0,0,0,0,31.0,22.0
2254,32000.0,22000.0,0,0,0,0,0,0,0,32.0,22.0
2255,33000.0,22000.0,0,0,0,0,0,0,0,33.0,22.0
2256,34000.0,22000.0,0,0,0,0,0,0,0,34.0,22.0
2257,35000.0,22000.0,0,0,0,0,0,0,0,35.0,22.0
2258,36000.0,22000.0,0,0,0,0,0,0,0,36.0,22.0
2259,37000.0,22000.0,0,0,0,0,0,0,0,37.0,22.0
2260,38000.0,22000.0,0,0,0,0,0,0,0,38.0,22.0
2261,39000.0,22000.0,0,0,0,0,0,0,0,39.0,22.0
2262,40000.0,22000.0,0,0,0,0,0,0,0,40.0,22.0
2263,41000.0,22000.0,0,0,0,0,0,0,0,41.0,22.0
2264,42000.0,22000.0,0,0,0,0,0,0,0,42.0,22.0
2265,43000.0,22000.0,0,0,0,0,0,0,0,43.0,22.0
2266,44000.0,22000.0,0,0,0,0,0,0,0,44.0,22.0
2267,45000.0,22000.0,0,0,0,0,0,0,0,45.0,22.0
2268,46000.0,22000.0,0,0,0,0,0,0,0,46.0,22.0
2269,47000.0,22000.0,0,0,0,0,0,0,0,47.0,22.0
2270,48000.0,22000.0,0,0,0,0,0,0,0,48.0,22.0
2271,49000.0,22000.0,0,0,0,0,0,0,0,49.0,22.0
2272,50000.0,22000.0,0,0,0,0,0,0,0,50.0,22.0
2273,51000.0,22000.0,0,0,0,0,0,0,0,51.0,22.0
2274,52000.0,22000.0,0,0,0,0,0,0,0,52.0,22.0
2275,53000.0,22000.0,0,0,0,0,0,0,0,53.0,22.0
2276,54000.0,22000.0,0,0,0,0,0,0,0,54.0,22.0
2277,55000.0,22000.0,0,0,0,0,0,0,0,55.0,22.0
2278,56000.0,22000.0,0,0,0,0,0,0,0,56.0,22.0
2279,57000.0,22000.0,0,0,0,0,0,0,0,57.0,22.0
2280,58000.0,22000.0,0,0,0,0,0,0,0,58.0,22.0
2281,59000.0,22000.0,0,0,0,0,0,0,0,59.0,22.0
2282,60000.0,22000.0,0,0,0,0,0,0,0,60.0,22.0
2283,61000.0,22000.0,0,0,0,0,0,0,0,61.0,22.0
2284,62000.0,22000.0,0,0,0,0,0,0,0,62.0,22.0
2285,63000.0,22000.0,0,0,0,0,0,0,0,63.0,22.0
2286,64000.0,22000.0,0,0,0,0,0,0,0,64.0,22.0
2287,65000.0,22000.0,0,0,0,0,0,0,0,65.0,22.0
2288,66000.0,22000.0,0,0,0,0,0,0,0,66.0,22.0
2289,67000.0,22000.0,0,0,0,0,0,0,0,67.0,22.0
2290,68000.0,22000.0,0,0,0,0,0,0,0,68.0,22.0
2291,69000.0,22000.0,0,0,0,0,0,0,0,69.0,22.0
2292,70000.0,22000.0,0,0,0,0,0,0,0,70.0,22.0
2293,71000.0,22000.0,0,0,0,0,0,0,0,71.0,22.0
2294,72000.0,22000.0,0,0,0,0,0,0,0,72.0,22.0
2295,73000.0,22000.0,0,0,0,0,0,0,0,73.0,22.0
2296,74000.0,22000.0,0,0,0,0,0,0,0,74.0,22.0
2297,75000.0,22000.0,0,0,0,0,0,0,0,75.0,22.0
2298,76000.0,22000.0,0,0,0,0,0,0,0,76.0,22.0
2299,77000.0,22000.0,0,0,0,0,0,0,0,77.0,22.0
2300,78000.0,22000.0,0,0,0,0,0,0,0,78.0,22.0
2301,79000.0,22000.0,0,0,0,0,0,0,0,79.0,22.0
2302,80000.0,22000.0,0,0,0,0,0,0,0,80.0,22.0
2303,81000.0,22000.0,0,0,0,0,0,0,0,81.0,22.0
2304,82000.0,22000.0,0,0,0,0,0,0,0,82.0,22.0
2305,83000.0,22000.0,0,0,0,0,0,0,0,83.0,22.0
2306,84000.0,22000.0,0,0,0,0,0,0,0,84.0,22.0
2307,85000.0,22000.0,0,0,0,0,0,0,0,85.0,22.0
